standardized_smiles,odor_1,odor_2,odor_3,odor_4,odor_5,odor_6,odor_7,odor_8,odor_9,odor_10,odor_11,odor_12,odor_13,odor_14,odor_15,odor_16,odor_17,odor_18,odor_19,odor_20,odor_21,odor_22,odor_23,odor_24,odor_25,odor_26,odor_27,odor_28,odor_29,odor_30,odor_31,odor_32,odor_33,odor_34,odor_35,odor_36,odor_37,odor_38,odor_39,odor_40,odor_41,odor_42,odor_43,odor_44,odor_45,odor_46,odor_47,odor_48,odor_49,odor_50,odor_51,odor_52,odor_53,odor_54,odor_55,odor_56,odor_57,odor_58,odor_59,odor_60,odor_61,odor_62,odor_63
C=C(O)C(C)CCCC(C)C,Herbal,Woody,Herbal,Woody,Herbal,Pine,Herbal,Pine,Woody,Herbal,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(OC(C)=O)c1ccccc1,Fecal,Floral,Floral,Phenolic,Floral,Animal,Fecal,Fecal,Fecal,Phenolic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C,Herbal,Woody,Tobacco,Herbal,Woody,Herbal,Tobacco,Amber,Amber,Tobacco,Herbal,Old wood,Woody,Herbal,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C(=O)CC2CC1C2(C)C,Minty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,Nutty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C(O)CC23CC1C(C)(C)C2CCC3C,Woody,Cedarwood,Sweet,Fruity,Woody,Fruity,Fruity,Sweet,Woody,Cedarwood,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C(O)CC2CC1C2(C)C,Herbal,Balsamic,Balsamic,Woody,Woody,Floral,Floral,Herbal,Fresh,Woody,Woody,Herbal,Cool,Camphor,Cool,Floral,Fennel,Minty,Warm,Pine,Herbal,Pine,Woody,Woody,Herbal,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CC3CC1C(O)C(C2)C3C,Woody,Spices,Woody,Cardamom,Spices,Ginger,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CC3CC1C(OC(C)=O)C(C2)C3C,Woody,Woody,Amber,Amber,Vetiver,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CCC(C)(OCC)C1CCC2(C)C,Woody,Tobacco,Woody,Tobacco,Amber,Orris,Amber,Tobacco,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CCC(C2)C1(C)C,Herbal,Herbal,Woody,Woody,Woody,Medicinal,Limonene,Spices,Herbal,Herbal,Citrus,Citrus,Green,Fresh,Fresh,Citrus,Citrus,Woody,Woody,Woody,Green,Eucalyptus,Herbal,Herbal,Citrus,Citrus,Cool,Cool,Medicinal,Medicinal,Camphor,Camphor,Cool,Cool,Eucalyptus,Medicinal,Resin,Fir needle,Fir needle,Fir needle,Spices,Eucalyptus,Minty,Minty,Vanilla,Eucalyptus,Pine,Pine,Terpenic,Terpenic,Herbal,Herbal,Pine,Pine,Woody,Woody,Woody,Herbal,Herbal,Resin,Woody,Woody,Woody
C=C1C2CCC(C2)C1(C)CCC=C(C)CO,Woody,Woody,Animal,Sandalwood,Sandalwood,Woody,Sandalwood,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CCC(C2)C1(C)CCC=C(C)COC(=O)Cc1ccccc1,Woody,Honey,Floral,Floral,Woody,Floral,Sandalwood,Waxy,Sandalwood,Woody,Sandalwood,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CCC3C2C(C)(C)CCCC13C,Woody,Medicinal,Sweet (Medicinal),Rose,Rose,Sweet,Woody,Medicinal,Medicinal,Medicinal,Fir needle,Sweet,Sweet (Medicinal),Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C=CC(C(C)C)CC1,Minty,Terpenic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C=CC(C(C)C)CCC(C)=CCC1,Woody,Spices,Woody,Spices,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C=CC(C(C)CCC=C(C)C)CC1,Herbal,Herbal,Woody,Woody,Herbal,Herbal,Sweet,Fruity,Fruity,Woody,Woody,Herbal,Herbal,Fruity,Fruity,Fruity,Fruity,Sweet,Herbal,Herbal,Woody,Woody,Herbal,Herbal,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C=CCC(C)(C)C12CCC(C)O2,Winey,Woody,Earthy,Earthy/ Musty,Chrysanthemum,Floral,Floral,Fruity,Green,Woody,Green,Floral,Fruity,Earthy,Fruity,Woody,Earthy,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CC(C)OC(c2ccccc2)C1,Herbal,Floral,Geranium,Floral,Geranium,Herbal,Green,Green,Herbal,Floral,Herbal,Leafy,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC(C(C)C)C2C=C(C)CCC12,Herbal,Herbal,Woody,Woody,Spices,Herbal,Herbal,Woody,Woody,Herbal,Herbal,Spices,Herbal,Herbal,Woody,Woody,Herbal,Herbal,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2(C(C)C)CC12,Woody,Spices,Citrus,Green,Citrus,Woody,Green,Citrus,Camphor,Oily,Turpentine,Pepper,Spices,Pine,Terpenic,Pine,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC23C(C)CCC(C(C)C)C2C13,Citrus,Fruity,Citrus,Citrus,Fruity,Fruity,Radish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2C(C1)C2(C)C,Orange,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2C(C3C(C)CCC13)C2(C)C,Woody,Woody,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2C(C3C1CCC3(C)O)C2(C)C,Herbal,Earthy,Earthy/ Musty,Herbal,Fruity,Herbal,Fruity,Earthy,Fruity,Herbal,Earthy,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2C1C1C(C(C)C)CCC21C,Herbal,Buttery,Balsamic,Woody,Buttery,Caramel,Buttery,Almond,Floral,Floral,Herbal,Woody,Herbal,Floral,Almond,Nutty,Almond,Caramel,Herbal,Woody,Herbal,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2CC1C2(C)C,Herbal,Woody,Woody,Woody,Dry,Dry,Spices,Herbal,Sweet,Green,Green,Green,Fresh,Fresh,Fresh,Hay,Hay,Hay,Woody,Woody,Woody,Green,Green,Green,Eucalyptus,Hay,Hay,Hay,Herbal,Cool,Camphor,Cool,Eucalyptus,Resin,Resin,Turpentine,Nutmeg,Pepper,Spices,Eucalyptus,Minty,Sweet,Eucalyptus,Pine,Pine,Pine,Terpenic,Herbal,Pine,Pine,Pine,Woody,Woody,Woody,Herbal,Resin,Resin,Woody,Woody,Woody,,,
C=C1CCC2OC2(C)CCC2C1CC2(C)C,Herbal,Woody,Dry,Spices,Herbal,Sweet,Fresh,Woody,Herbal,Spices,Sweet,Herbal,Woody,Herbal,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC=C(C)CCC2C1CC2(C)C,Clove,Clove,Woody,Woody,Woody,Dry,Dry,Spices,Spices,Spices,Sweet,Sweet,Woody,Woody,Woody,Clove,Clove,Spices,Spices,Spices,Sweet,Sweet,Terpenic,Woody,Woody,Woody,Woody,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC(C)(C)C1C(=O)C=CC,Cooked,Tobacco,Floral,Rose,Floral,Rose,Fruity,Green,Apple,Plum,Green,Tobacco,Floral,Fruity,Fruity,Tobacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC(C)(C)C1C(=O)OC,Aromatic,Herbal,Damascone,Rose,Aromatic,Herbal,Rose,Fruity,Herbal,Aromatic,Fruity,Aromatic,Fruity,Herbal,Aromatic,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC(C)(C)C1C=CC(C)=O,Woody,Floral,Floral,Fruity,Green,Raspberry,Woody,Green,Floral,Fruity,Fruity,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC(C)(C)C1CCC(C)=O,Woody,Tobacco,Earthy,Earthy/ Musty,Violet,Violet,Woody,Tobacco,Amber,Earthy,Amber,Warm,Tobacco,Woody,Earthy,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC2(C)CCC(=C(C)C)CC12,Woody,Woody,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC2(C)CCC(C(C)(C)O)CC12,Woody,Spices,Green,Woody,Green,Spices,Ginger,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C=CC(C)C(=O)OCC,Rummy,Tutty-Fruity,Sweet,Fruity,Green,Strawberry,Tropical,Green,Fruity,Strawberry,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CC(O)C=C(C)C,Balsamic,Pine,Pine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCC1C(=C)CCC2C(C)(C)CCCC12C,Woody,Green,Woody,Green,Amber,Clary sage,Amber,Terpenic,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCC=C(C)C,Herbal,Balsamic,Winey,Woody,Plastic,Earthy/ Musty,Musty,Musty/Moldy,Rose,Spices,Vegetable,Herbal,Rose,Sweet,Green,Grape,Peach,Plastic,Woody,Green,Herbal,Anisic,Plastic,Musty,Plastic,Anisic,Pepper,Spices,Sweet,Vanilla,Terpenic,Carrot,Celery,Herbal,Woody,Herbal,Musty,Woody,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCC=C(C)CCC=C(C)C,Herbal,Woody,Woody,Rose,Herbal,Rose,Sweet,Citrus,Citrus,Citrus,Green,Green,Green,Citrus,Citrus,Citrus,Woody,Woody,Green,Green,Green,Herbal,Citrus,Citrus,Citrus,Sweet,Herbal,Woody,Woody,Herbal,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCC=C(C)CCC=C(C)C=O,Orange,Orange,Orange,Orange,Sweet,Citrus,Fresh,Citrus,Juicy,Citrus,Sweet,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCCC(C)(C)O,Lavender,Floral,Floral,Citrus,Fresh,Citrus,Citrus,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCCC(C)(C)OC,Herbal,Herbal,Herbal,Resin,Pine,Herbal,Pine,Herbal,Resin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCCC(C)(C)OC(C)=O,Herbal,Lavender,Woody,Bergamot,Floral,Floral,Herbal,Citrus,Fresh,Citrus,Woody,Herbal,Citrus,Floral,Buchu,Nutmeg,Cortex,Herbal,Woody,Herbal,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CC,Garlic,Onion,Fishy,Fishy,Fishy,Fishy,Spices,Pungent,Green,Green,Onion,Pungent,Pungent,Pungent,Garlic,Onion,Pungent,Pepper,Spices,Garlic,Garlic,Onion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CC=CCC,Metallic,Earthy,Earthy/ Musty,Musty,Musty/Moldy,Geranium,Geranium,Green,Green,Metallic,Metallic,Earthy,Musty,Earthy,Musty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CCC,Metallic,Cooked,Vegetable,Metallic,Metallic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CCCC,Metallic,Metallic,Metallic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CCCCC,Fishy,Herbal,Metallic,Mushroom,Earthy,Earthy/ Musty,Musty,Musty/Moldy,Fishy,Fishy,Fishy,Vegetable,Herbal,Green,Green,Herbal,Metallic,Metallic,Chicken,Savory,Earthy,Musty,Cabbage,Brocolli,Cucumber,Herbal,Dirt,Earthy,Herbal,Musty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CCCCCC,Mushroom,Pungent,Pungent,Pungent,Pungent,Pungent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)OCC,Plastic,Acrid,Harsh,Fruity,Plastic,Sharp,Fruity,Plastic,Irritating,Sharp,Sharp,Sharp,Plastic,Fruity,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(C#N)Cc1ccccc1,Herbal,Aldehydic,Spices,Herbal,Sweet,Green,Green,Herbal,Pepper,Spices,Sweet,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(C)C(=O)C=C(C)C,Herbal,Honey,Herbal,Green,Berry,Green,Herbal,Minty,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(C)C(O)C=C(C)C,Herbal,Herbal,Herbal,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(C)O,Herbal,Earthy,Earthy/ Musty,Herbal,Herbal,Oily,Earthy,Herbal,Earthy,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CC=C(C)C)C(C)O,Herbal,Lavender,Herbal,Herbal,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC1OC1(C)C)OC(C)=O,Woody,Bergamot,Floral,Floral,Fresh,Woody,Floral,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,Lavender,Woody,Bergamot,Sweet,Citrus,Fruity,Berry,Citrus,Juicy,Woody,Citrus,Fruity,Fruity,Sweet,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,Balsamic,Lily,Sweet,Amber,Neroli,Amber,Sweet,Labdanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)CC,Herbal,Rummy,Woody,Bergamot,Floral,Lily,Rose,Floral,Herbal,Rose,Sweet,Fresh,Pear,Woody,Herbal,Floral,Sweet,Herbal,Woody,Herbal,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C,Herbal,Lavender,Bergamot,Apricot,Herbal,Sweet,Citrus,Apple,Apricot,Citrus,Peach,Herbal,Citrus,Sage,Sweet,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)CCC,Bergamot,Floral,Spices,Floral,Sweet,Citrus,Fruity,Banana,Berry,Blueberry,Citrus,Pear,Pineapple,Citrus,Floral,Fruity,Banana,Pineapple,Spices,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)CCCC,Lavender,Apricot,Citrus,Fruity,Apricot,Citrus,Citrus,Fruity,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)CCCCC,Fruity,Green,Pear,Pineapple,Green,Fruity,Pineapple,Animal,Fruity,Warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)CCCCCCC,Herbal,Dry,Herbal,Sweet,Fruity,Green,Green,Herbal,Fruity,Natural,Fruity,Sweet,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1,Honey,Floral,Lily of the valley,Rose,Floral,Rose,Sweet,Floral,Neroli,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,Musk,Fishy,Aromatic,Herbal,Bergamot,Creamy,Dairy,Dry,Fishy,Fishy,Floral,Lily,Fishy,Aromatic,Floral,Herbal,Citrus,Fruity,Citrus,Grape,Pear,Plum,Tropical,Herbal,Citrus,Ylang,Aromatic,Amber,Floral,Fruity,Aromatic,Animal,Amber,Incense,Fruity,Herbal,Waxy,Aromatic,Herbal,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,Herbal,Woody,Mandarin,Orange,Bois de rose,Floral,Gardenia,Orange Blossom,Floral,Herbal,Orange,Citrus,Fresh,Citrus,Woody,Herbal,Citrus,Blossom,Floral,Petitgrain,Chemical,Linalool,Terpenic,Herbal,Woody,Herbal,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(C)=O,Lavender,Woody,Bergamot,Clean,Floral,Spices,Floral,Sweet,Citrus,Fruity,Green,Citrus,Pear,Woody,Green,Citrus,Floral,Fruity,Spices,Fruity,Sweet,Terpenic,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC(C)OCC,Herbal,Floral,Muguet,Floral,Herbal,Sweet,Fresh,Tropical,Herbal,Floral,Natural,Sweet,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)C)OC=O,Herbal,Woody,Bergamot,Rose,Herbal,Rose,Citrus,Fruity,Green,Citrus,Woody,Green,Herbal,Citrus,Fruity,Coriander,Fruity,Coriander,Herbal,Woody,Herbal,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)CC)OC(C)=O,Bergamot,Floral,Rose,Floral,Rose,Fruity,Tropical,Floral,Fruity,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)CCC=C(C)C)OC(=O)C(C)C,Woody,Bergamot,Fruity,Green,Pear,Woody,Green,Fruity,Oily,Fruity,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)CCC=C(C)C)OC(=O)CC,Floral,Floral,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O,Woody,Floral,Freesia,Floral,Sweet,Citrus,Fresh,Citrus,Woody,Citrus,Floral,Sweet,Waxy,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(CCCC(C)C)OC(C)OCC,Floral,Floral,Sweet,Fruity,Fresh,Tropical,Floral,Fruity,Cardamom,Fruity,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(O)CC=CC(=C)C,Mouldy,Floral,Spices,Floral,Sweet,Tropical,Fungal,Floral,Mouldy,Fennel,Spices,Sweet,Ginger,Hyacinth,Mouldy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,Balsamic,Woody,Sweet,Woody,Amber,Clary sage,Amber,Sweet,Weed,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(O)CCC=C(C)C,Lavender,Lavender,Lavender,Woody,Woody,Lemon,Orange,Bois de rose,Floral,Floral,Floral,Rose,Floral,Floral,Floral,Orange,Rose,Sweet,Sweet,Citrus,Green,Fresh,Blueberry,Citrus,Lemon,Woody,Woody,Green,Citrus,Lemon,Floral,Floral,Floral,Natural,Petitgrain,Lemon,Sweet,Sweet,Lemon,Terpenic,Lemon,Waxy,Woody,Woody,Woody,Woody,,,,,,,,,,,,,,,,,
C=CC(C)(O)CCC=C(C)CC,Herbal,Lavender,Bergamot,Bois de rose,Floral,Floral,Herbal,Green,Fresh,Green,Herbal,Floral,Herbal,Wet Air,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(O)CCC=C(C)CCC=C(C)C,Woody,Floral,Floral,Floral,Rose,Rose,Floral,Floral,Floral,Rose,Rose,Citrus,Green,Apple,Citrus,Woody,Green,Citrus,Floral,Floral,Floral,Mild,Waxy,Waxy,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,Floral,Rose,Floral,Rose,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(O)CCCC(C)C,Woody,Citrus,Citrus,Woody,Citrus,Camphor,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,Herbal,Chocolate,Chocolate,Floral,Floral,Herbal,Green,Green,Herbal,Floral,Chocolate,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)=CCC(O)C(=C)C,Limonene,Limonene,Citrus,Citrus,Citrus,Citrus,Citrus,Citrus,Camphor,Camphor,Terpenic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)=CCC1C(C)(O)CCC2C(C)(C)CCCC21C,Balsamic,Woody,Woody,Amber,Amber,Woody,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)=CCC1OC1(C)C,Herbal,Lavender,Metallic,Herbal,Sweet,Fresh,Pear,Herbal,Metallic,Metallic,Clary sage,Opoponax,Sweet,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)=CCC=C(C)C,Herbal,Herbal,Woody,Floral,Floral,Vegetable,Floral,Floral,Herbal,Herbal,Sweet,Sweet,Citrus,Citrus,Green,Citrus,Citrus,Tropical,Woody,Green,Herbal,Herbal,Citrus,Citrus,Floral,Floral,Sweet,Sweet,Warm,Terpenic,Herbal,Herbal,Woody,Herbal,Herbal,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)=CCC=C(C)CCC=C(C)C,Herbal,Lavender,Woody,Bergamot,Floral,Vegetable,Floral,Herbal,Sweet,Citrus,Fruity,Green,Apple,Citrus,Woody,Green,Herbal,Citrus,Floral,Fruity,Juniper,Neroli,Fruity,Sweet,Herbal,Woody,Herbal,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)=CCC=C(C)CCC=C(C)C=O,Mandarin,Orange,Orange,Citrus,Citrus,Citrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)=CCCC(=C)C,Herbal,Laundered cloth,Floral,Floral,Herbal,Fruity,Herbal,Floral,Fruity,Clothes,Laundered cloth,Fruity,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)=CCCC(C)(C)O,Lemon,Limonene,Cologne,Sweet,Citrus,Fresh,Citrus,Lemon,Citrus,Lemon,Lemon,Sweet,Lemon,Lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)=CCCC(C)(C)OC(C)=O,Lavender,Bergamot,Floral,Cologne,Floral,Citrus,Fruity,Citrus,Citrus,Floral,Fruity,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)CCC=C(C)C,Herbal,Floral,Rose,Floral,Herbal,Rose,Citrus,Citrus,Herbal,Citrus,Floral,Terpenic,Herbal,Herbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)CCC=C(C)CCC=O,Aldehydic,Floral,Lily,Magnolia,Muguet,Floral,Floral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
