standardized_smiles,odor_1,odor_2,odor_3,odor_4,odor_5,odor_6,odor_7,odor_8,odor_9,odor_10,odor_11,odor_12,odor_13,odor_14,odor_15,odor_16,odor_17,odor_18,odor_19,odor_20,odor_21,odor_22,odor_23,odor_24,odor_25,odor_26,odor_27,odor_28,odor_29,odor_30,odor_31,odor_32,odor_33,odor_34,odor_35,odor_36,odor_37,odor_38,odor_39,odor_40,odor_41,odor_42,odor_43,odor_44,odor_45,odor_46,odor_47,odor_48,odor_49,odor_50,odor_51,odor_52,odor_53,odor_54,odor_55,odor_56,odor_57,odor_58,odor_59,odor_60,odor_61,odor_62,odor_63
C=C(C)CCCC(C)CCOC(=O)CC,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant,Nature,Plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CCCC(C)CCOC(=O)CC(C)C,Floral,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Nature,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CCCC(C)CCOC(=O)CCC,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fruity,Fruity,Nature,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1,Caramel,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Green,Nature,Soft floral,Sweet,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CCCC(C)CCOC(=O)c1ccccc1,Floral,Floral,Fragrant,Fragrant,Fragrant,Microbiological,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CCCC(C)CCOC(C)=O,Floral,Floral,Floral,Food,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fruity,Lemon,Nature,Nature,Soft floral,Spices,Sweet,Vegetation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CCCC(C)CCOC=O,Dry,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Green,Nature,Vegetation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CCCC(C)CO,Fruity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CCO,Fragrant,Fragrant/ Fruity,Nature,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CCOC(=O)C(C)(C)C,Aromatic,Floral,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fresh,Herbaceous,Nature,Nature,Sweet,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)CCOC(C)=O,Fragrant/ Fruity,Nature,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)COC(=O)CCC,Chemical/ Hydrocar,Fragrant,Fragrant/ Fruity,Fruity,Fruity,Fruity,Nature,Non-citrus fruity,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)COCCC=CCC,Floral,Fragrant,Fragrant/ Fruity,Fresh,Fruity,Fruity,Green,Herbaceous,Nature,Vegetables,Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)OC(C)=O,Chemical/ Hydrocar,Chemical/ Hydrocar,Fragrant,Fragrant/ Fruity,Fruity,Fruity,Nature,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)c1cc(C(C)=O)ccn1,Aromatic,Bakery,Foul,Fragrant,Fragrant/ Fruity,Green,Herbaceous,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)c1ccc(C)cc1,Aromatic,Citrus,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Food,Fragrant/ Fruity,Fruity,Fruity,Lemon,Lemon,Medicinal/ Phenolic,Nutty,Restaurant,Sharp/ Pungent,Spices,Spices,Sweet,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Vegetables,Woody,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)c1cccc(C(C)CC=O)c1,Chlorinous/ Ozonou,Floral,Fragrant,Fragrant/ Fruity,Fresh,Fruity,Green,Nature,Vegetation,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)c1ccnc(C(C)=O)c1,Fragrant,Fragrant/ Fruity,Grassy/ Woody,Grassy/ Woody,Green,Mossy woods,Soft oriental,Sweet,Sweet,Terpenes/ Pine/ Lem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)c1ccnc(CC)c1,Aromatic,Bitter,Fragrant,Herbaceous,Nutty,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C)c1cnccn1,Bakery,Caramel,Caramel,Chocolate,Nutty,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C=O)C(C)CC(C)(C)C,Minty,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(C=O)C(C)CCC=C(C)C,Building materials &,Citrus,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fruity,Grassy/ Woody,Green,Lemon,Plants,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(CC(C)CO)C1CC=C(C)C1(C)C,Building materials &,Grassy/ Woody,Other,Vegetation,Woody,Woody,Woody oriental,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(CC=O)CCC=C(C)C,Chemical/ Hydrocar,Citrus,Floral,Floral,Food,Fragrant,Fruity,Fruity,Lemon,Nature,Sweet,Terpenes/ Pine/ Lem,Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(CCC=C(C)C)C1CC=C(C)CC1,Balsamic,Balsamic,Building materials &,Building materials &,Grassy/ Woody,Grassy/ Woody,Woody,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(CCCCC)C(C)=O,Earthy,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Microbial,Sharp/ Pungent,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(CCOC(C)=O)c1ccccc1,Balsamic,Chemical/ Hydrocar,Floral,Fragrant,Fragrant,Medicinal/ Alcohol,Minty,Nature,Plants,Pungent,Spices,Sweet,Vegetation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(CO)C1CC=C(C)CC1,Clean,Fragrant/ Fruity,Fruity,Lemon,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(COC(C)=O)C1CC=C(C)CC1,Fragrant,Fragrant/ Fruity,Nature,Sweet,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(O)C(C)CCCC(C)C,Aromatic,Building materials &,Fragrant,Grassy/ Woody,Herbaceous,Terpenes/ Pine/ Lem,Vegetation,Woody,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(OC(C)=O)c1ccccc1,Fecal/ Sewery,Floral,Fragrant,Medicinal/ Phenolic,Nature,People & animals,People & animals,Sharp/ Pungent,Waste,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C,Aromatic,Building materials &,Dry woods,Fragrant,Grassy/ Woody,Herbaceous,Herbaceous,Mossy woods,Soft oriental,Tobacco smoke,Vegetation,Vegetation,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C(=O)CC2CC1C2(C)C,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,Nutty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C(O)CC23CC1C(C)(C)C2CCC3C,Building materials &,Dry woods,Fragrant,Fragrant/ Fruity,Grassy/ Woody,Nature,Sweet,Sweet,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C(O)CC2CC1C2(C)C,Aromatic,Balsamic,Balsamic,Building materials &,Building materials &,Floral,Fragrant,Fragrant,Fresh,Grassy/ Woody,Grassy/ Woody,Herbaceous,Lemon,Minty,Minty,Nature,Spices,Sweet,Sweet,Terpenes/ Pine/ Lem,Vegetation,Woody,Woody,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CC3CC1C(O)C(C2)C3C,Building materials &,Food,Grassy/ Woody,Spices,Spices,Vegetables,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CC3CC1C(OC(C)=O)C(C2)C3C,Building materials &,Grassy/ Woody,Mossy woods,Soft oriental,Woody,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CCC(C)(OCC)C1CCC2(C)C,Building materials &,Dry woods,Grassy/ Woody,Herbaceous,Mossy woods,Plants,Soft oriental,Tobacco smoke,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CCC(C2)C1(C)C,Aromatic,Aromatic,Building materials &,Building materials &,Building materials &,Chemical/ Hydrocar,Cleaning materials,Food,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fresh,Fruity,Fruity,Grassy/ Woody,Grassy/ Woody,Grassy/ Woody,Green,Herbaceous,Herbaceous,Herbaceous,Lemon,Lemon,Lemon,Lemon,Medicinal/ Alcohol,Medicinal/ Phenolic,Minty,Minty,Minty,Minty,Minty,Minty,Oriental,Plants,Plants,Plants,Spices,Sweet,Sweet,Sweet,Sweet,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Vegetation,Vegetation,Woody,Woody,Woody,Woody,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous
C=C1C2CCC(C2)C1(C)CCC=C(C)CO,Building materials &,Grassy/ Woody,People & animals,Vegetation,Woody,Woody,Woody oriental,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CCC(C2)C1(C)CCC=C(C)COC(=O)Cc1ccccc1,Building materials &,Caramel,Floral,Fragrant,Grassy/ Woody,Nature,Vegetation,Waxy,Woody,Woody,Woody oriental,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C2CCC3C2C(C)(C)CCCC13C,Building materials &,Chemical/ Hydrocar,Chemical/ Hydrocar,Floral,Fragrant,Fragrant,Grassy/ Woody,Medicinal/ Alcohol,Medicinal/ Phenolic,Minty,Plants,Sweet,Sweet,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C=CC(C(C)C)CC1,Sweet,Terpenes/ Pine/ Lem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C=CC(C(C)C)CCC(C)=CCC1,Building materials &,Food,Grassy/ Woody,Spices,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C=CC(C(C)CCC=C(C)C)CC1,Aromatic,Aromatic,Building materials &,Building materials &,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Grassy/ Woody,Grassy/ Woody,Herbaceous,Herbaceous,Nature,Nature,Sweet,Sweet,Sweet,Vegetation,Vegetation,Woody,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C=CCC(C)(C)C12CCC(C)O2,Beverage,Building materials &,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Floral,Floral,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Grassy/ Woody,Green,Nature,Nature,Sharp/ Pungent,Sweet,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CC(C)OC(c2ccccc2)C1,Aromatic,Floral,Floral,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Green,Herbaceous,Nature,Vegetation,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC(C(C)C)C2C=C(C)CCC12,Aromatic,Aromatic,Building materials &,Building materials &,Food,Fragrant,Fragrant,Grassy/ Woody,Grassy/ Woody,Herbaceous,Herbaceous,Spices,Vegetation,Vegetation,Woody,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2(C(C)C)CC12,Building materials &,Food,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Grassy/ Woody,Green,Lemon,Minty,Non-food items,Plants,Spices,Spices,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Woody,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC23C(C)CCC(C(C)C)C2C13,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Lemon,Nature,Sweet,Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2C(C1)C2(C)C,Citrus,Fragrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2C(C3C(C)CCC13)C2(C)C,Building materials &,Grassy/ Woody,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2C(C3C1CCC3(C)O)C2(C)C,Aromatic,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Fragrant,Fragrant/ Fruity,Herbaceous,Nature,Sharp/ Pungent,Sweet,Vegetation,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2C1C1C(C(C)C)CCC21C,Aromatic,Bakery,Balsamic,Building materials &,Caramel,Caramel,Dairy,Dry fruit,Floral,Fragrant,Fragrant,Grassy/ Woody,Herbaceous,Nature,Nutty,Nutty,Popcorn,Sweet,Vegetation,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC2CC1C2(C)C,Aromatic,Building materials &,Building materials &,Building materials &,Dry,Dry,Food,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fresh,Fresh,Fresh,Grassy/ Woody,Grassy/ Woody,Grassy/ Woody,Grassy/ Woody,Grassy/ Woody,Grassy/ Woody,Green,Green,Green,Herbaceous,Herbaceous,Herbaceous,Herbaceous,Herbaceous,Lemon,Minty,Minty,Minty,Oriental,Oriental,Plants,Spices,Spices,Spices,Sweet,Sweet,Sweet,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Terpenes/ Pine/ Lem,Vegetation,Woody,Woody,Woody,Woody,Woody,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,,,
C=C1CCC2OC2(C)CCC2C1CC2(C)C,Aromatic,Building materials &,Dry,Food,Fragrant,Fragrant,Fresh,Grassy/ Woody,Herbaceous,Spices,Sweet,Vegetation,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCC=C(C)CCC2C1CC2(C)C,Aromatic,Aromatic,Building materials &,Building materials &,Building materials &,Dry,Dry,Food,Food,Food,Fragrant,Fragrant,Grassy/ Woody,Grassy/ Woody,Grassy/ Woody,Spices,Spices,Spices,Spices,Spices,Sweet,Sweet,Terpenes/ Pine/ Lem,Woody,Woody,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC(C)(C)C1C(=O)C=CC,Cooked,Dry woods,Floral,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Fruity,Green,Herbaceous,Nature,Nature,Sweet,Tobacco smoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC(C)(C)C1C(=O)OC,Aromatic,Aromatic,Chemical/ Hydrocar,Floral,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Herbaceous,Minty,Nature,Non-citrus fruity,Sweet,Vegetation,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC(C)(C)C1C=CC(C)=O,Building materials &,Floral,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Grassy/ Woody,Green,Nature,Nature,Sweet,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC(C)(C)C1CCC(C)=O,Building materials &,Dry woods,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Floral,Fragrant,Grassy/ Woody,Herbaceous,Mossy woods,Sharp/ Pungent,Soft oriental,Sweet,Tobacco smoke,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC2(C)CCC(=C(C)C)CC12,Building materials &,Grassy/ Woody,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1CCCC2(C)CCC(C(C)(C)O)CC12,Building materials &,Food,Fragrant/ Fruity,Grassy/ Woody,Green,Spices,Vegetables,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=C=CC(C)C(=O)OCC,Beverage,Chemical/ Hydrocar,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Fruity,Green,Nature,Non-citrus fruity,Sweet,Sweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CC(O)C=C(C)C,Balsamic,Terpenes/ Pine/ Lem,Woody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCC1C(=C)CCC2C(C)(C)CCCC12C,Building materials &,Fragrant/ Fruity,Grassy/ Woody,Green,Mossy woods,Plants,Soft oriental,Terpenes/ Pine/ Lem,Woody,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCC=C(C)C,Aromatic,Balsamic,Beverage,Building materials &,Chemical/ Hydrocar,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Floral,Food,Food,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fruity,Fruity,Fuel/ Gas Station/ S,Grassy/ Woody,Green,Herbaceous,Minty,Non-food items,Sharp/ Pungent,Solvent/ Hydrocarbo,Spices,Spices,Spices,Sweet,Sweet,Terpenes/ Pine/ Lem,Vegetables,Vegetables,Vegetation,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCC=C(C)CCC=C(C)C,Aromatic,Building materials &,Building materials &,Floral,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fragrant/ Fruity,Fruity,Fruity,Fruity,Grassy/ Woody,Grassy/ Woody,Green,Green,Green,Herbaceous,Lemon,Lemon,Lemon,Sweet,Vegetation,Woody,Woody,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCC=C(C)CCC=C(C)C=O,Citrus,Citrus,Fragrant,Fragrant,Fragrant,Fragrant/ Fruity,Fresh,Fruity,Fruity,Lemon,Sweet,Waxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCCC(C)(C)O,Aromatic,Floral,Fragrant,Fragrant/ Fruity,Fresh,Fruity,Lemon,Nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCCC(C)(C)OC,Aromatic,Fragrant,Herbaceous,Oriental,Terpenes/ Pine/ Lem,Vegetation,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=C)CCCC(C)(C)OC(C)=O,Aromatic,Aromatic,Building materials &,Citrus,Floral,Fragrant,Fragrant,Fragrant/ Fruity,Fresh,Fruity,Grassy/ Woody,Herbaceous,Lemon,Nature,Plants,Spices,Vegetation,Vegetation,Woody,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CC,Alliaceous,Alliaceous,Ammonia,Fishy/ Ammonia,Fishy/ Rancid,Food,Food,Foul,Fragrant/ Fruity,Green,Marshy/ Septic/ Sulp,Nose Feel,Pungent,Sharp/ Pungent,Sickening,Sickening,Sickening,Spices,Spices,Sulphur/ Cabbage/ G,Vegetables,Vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CC=CCC,Building materials &,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Floral,Fragrant,Fragrant/ Fruity,Green,Metallic,Nose Feel,Sharp/ Pungent,Sharp/ Pungent,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CCC,Building materials &,Cooked,Food,Metallic,Nose Feel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CCCC,Building materials &,Metallic,Nose Feel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CCCCC,Ammonia,Aromatic,Building materials &,Earthy,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Fishy/ Ammonia,Fishy/ Rancid,Food,Food,Fragrant,Fragrant/ Fruity,Green,Herbaceous,Metallic,Nose Feel,Restaurant,Salty,Sharp/ Pungent,Sharp/ Pungent,Sulphur/ Cabbage/ G,Vegetables,Vegetables,Vegetation,Waste,Woody/ Resinous,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)CCCCCC,Earthy,Foul,Nose Feel,Pungent,Sharp/ Pungent,Sickening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)OCC,Chemical/ Hydrocar,Foul,Foul,Fragrant/ Fruity,Fuel/ Gas Station/ S,Lemon,Nature,Non-food items,Nose Feel,Nose Feel,Sharp/ Pungent,Sickening,Solvent/ Hydrocarbo,Sweet,Synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(C#N)Cc1ccccc1,Aromatic,Chemical/ Hydrocar,Food,Fragrant,Fragrant,Fragrant/ Fruity,Green,Herbaceous,Spices,Spices,Sweet,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(C)C(=O)C=C(C)C,Aromatic,Caramel,Fragrant,Fragrant/ Fruity,Fruity,Green,Herbaceous,Sweet,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(C)C(O)C=C(C)C,Aromatic,Fragrant,Herbaceous,Vegetation,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(C)(C)O,Aromatic,Earthy/ Musty/ Mol,Earthy/ Musty/ Mol,Fragrant,Herbaceous,Non-food items,Sharp/ Pungent,Vegetation,Woody/ Resinous,Woody/ Resinous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
